scenario,algorithm,weight_variant,run_id,seed,n_sensors,P_TX_max,w_E,w_R,best_fitness,n_evaluations,is_valid,validation_reason,E_total,min_link_margin,network_lifetime,los_count,nlos_count,los_ratio,elapsed_time
S2,PSO,balanced,18,18,15,-10,0.5,0.5,1000456.0795159086,5000,False,Sensor 14 (Gyroscope) poza strefą 'right_ankle',0.00015000110280651734,24.80747803826867,99995,5,10,0.3333333333333333,1.4563660621643066
S2,PSO,balanced,19,19,15,-10,0.5,0.5,3000767.7466424145,5000,False,Sensor 2 (EEG) poza strefą 'head',0.0001500012252633403,21.211683344810254,99995,4,11,0.26666666666666666,1.4325287342071533
S2,PSO,balanced,20,20,15,-10,0.5,0.5,3000818.4317608653,5000,False,Sensor 4 (SpO2) poza strefą 'right_wrist',0.00015000086275745664,24.230777672141286,99996,8,7,0.5333333333333333,1.4470860958099365
S2,PSO,balanced,21,21,15,-10,0.5,0.5,3000333.844796634,5000,False,Sensor 2 (EEG) poza strefą 'head',0.00015000089292798886,22.472302098625008,99995,6,9,0.4,1.263035774230957
S2,PSO,balanced,22,22,15,-10,0.5,0.5,3000245.2923200084,5000,False,Sensor 3 (SpO2) poza strefą 'left_shoulder',0.0001500011368232178,29.07762659773889,99996,6,9,0.4,1.2703361511230469
S2,PSO,balanced,23,23,15,-10,0.5,0.5,2000671.4300566046,5000,False,Sensor 11 (Accelerometer) poza strefą 'left_thigh',0.00015000082405781362,25.167145380945335,99996,9,6,0.6,1.2765522003173828
S2,PSO,balanced,24,24,15,-10,0.5,0.5,1000120.4652274481,5000,False,Sensor 8 (Accelerometer) poza strefą 'waist',0.00015000101087274593,20.857547994955496,99995,10,5,0.6666666666666666,1.3091189861297607
S2,PSO,balanced,25,25,15,-10,0.5,0.5,3000866.6094968775,5000,False,Sensor 6 (Temperature) poza strefą 'left_wrist',0.00015000087860083593,22.2386401229873,99995,9,6,0.6,1.2035229206085205
S2,PSO,balanced,26,26,15,-10,0.5,0.5,3000327.528839742,5000,False,Sensor 6 (Temperature) poza strefą 'left_wrist',0.00015000074419714349,23.60420615052748,99996,10,5,0.6666666666666666,1.2128512859344482
S2,PSO,balanced,27,27,15,-10,0.5,0.5,5001324.653704872,5000,False,Sensor 5 (Temperature) poza strefą 'chest',0.00015000148653352734,32.35063535863745,99995,8,7,0.5333333333333333,1.2006852626800537
S2,PSO,balanced,28,28,15,-10,0.5,0.5,3000340.406220075,5000,False,Sensor 2 (EEG) poza strefą 'head',0.00015000114612800738,29.564523354637245,99995,11,4,0.7333333333333333,1.232691764831543
S2,PSO,balanced,29,29,15,-10,0.5,0.5,3000637.7333940496,5000,False,Sensor 2 (EEG) poza strefą 'head',0.00015000105596369416,31.376761714504646,99995,8,7,0.5333333333333333,1.1932041645050049
S2,PSO,balanced,30,30,15,-10,0.5,0.5,1000195.7264740933,5000,False,Sensor 6 (Temperature) poza strefą 'left_wrist',0.0001500011491912399,27.50604579658922,99995,7,8,0.4666666666666667,1.194154977798462
S2,PSO,balanced,31,31,15,-10,0.5,0.5,2000746.5558822006,5000,False,Sensor 7 (Heart_Rate) poza strefą 'chest',0.0001500012089127558,27.450815039047598,99995,9,6,0.6,1.1986560821533203
S2,PSO,balanced,32,32,15,-10,0.5,0.5,1000120.296956664,5000,False,Sensor 15 (Gyroscope) poza strefą 'waist',0.0001500011295169129,23.817747306237983,99995,4,11,0.26666666666666666,1.2261979579925537
S2,PSO,balanced,33,33,15,-10,0.5,0.5,2000366.3701659436,5000,False,Sensor 8 (Accelerometer) poza strefą 'waist',0.00015000137090781182,37.83012832649847,99995,8,7,0.5333333333333333,1.2818410396575928
S2,PSO,balanced,34,34,15,-10,0.5,0.5,3000665.0261813253,5000,False,Sensor 2 (EEG) poza strefą 'head',0.0001500013728738343,28.008962042197204,99995,7,8,0.4666666666666667,1.2870652675628662
S2,PSO,balanced,35,35,15,-10,0.5,0.5,4001292.8140590778,5000,False,Sensor 3 (SpO2) poza strefą 'left_shoulder',0.00015000106157357063,20.551946929485567,99995,6,9,0.4,1.2996747493743896
S2,PSO,balanced,36,36,15,-10,0.5,0.5,2000530.2918466672,5000,False,Sensor 2 (EEG) poza strefą 'head',0.00015000131301666882,23.85950731601549,99995,9,6,0.6,1.3973262310028076
S2,PSO,balanced,37,37,15,-10,0.5,0.5,4001199.424012922,5000,False,Sensor 3 (SpO2) poza strefą 'left_shoulder',0.00015000136818794484,34.22806201261117,99995,9,6,0.6,1.3217778205871582
S2,PSO,balanced,38,38,15,-10,0.5,0.5,2000557.079040111,5000,False,Sensor 6 (Temperature) poza strefą 'left_wrist',0.00015000118229815975,27.585314134689668,99995,7,8,0.4666666666666667,1.3271489143371582
S2,PSO,balanced,39,39,15,-10,0.5,0.5,2000285.7433500534,5000,False,Sensor 6 (Temperature) poza strefą 'left_wrist',0.00015000108192289225,29.632112493401806,99995,11,4,0.7333333333333333,1.337054967880249
S2,PSO,balanced,40,40,15,-10,0.5,0.5,6001314.140619316,5000,False,Sensor 2 (EEG) poza strefą 'head',0.0001500008789305753,31.13392651491145,99995,0,15,0.0,1.3136298656463623
S2,PSO,balanced,41,41,15,-10,0.5,0.5,7.50003668724584e-05,5000,True,OK,0.0001500007337449168,27.785493587064195,99996,7,8,0.4666666666666667,1.3422720432281494
S2,PSO,balanced,42,42,15,-10,0.5,0.5,2000291.9759523654,5000,False,Sensor 3 (SpO2) poza strefą 'left_shoulder',0.0001500012403725808,35.47856912371676,99995,9,6,0.6,1.2386360168457031
S2,PSO,balanced,43,43,15,-10,0.5,0.5,4000660.809702316,5000,False,Sensor 2 (EEG) poza strefą 'head',0.00015000094862831307,31.55177551078566,99995,0,15,0.0,1.2438359260559082
S2,PSO,balanced,44,44,15,-10,0.5,0.5,4000945.0345101254,5000,False,Sensor 5 (Temperature) poza strefą 'chest',0.00015000077951787482,23.775331104945856,99996,5,10,0.3333333333333333,1.2754497528076172
S2,PSO,balanced,45,45,15,-10,0.5,0.5,3000248.0531437364,5000,False,Sensor 3 (SpO2) poza strefą 'left_shoulder',0.00015000134468163895,34.17275298514839,99995,7,8,0.4666666666666667,1.2699229717254639
S2,PSO,balanced,46,46,15,-10,0.5,0.5,4001041.457549195,5000,False,Sensor 1 (ECG) poza strefą 'chest',0.0001500013788580138,25.35354113308894,99995,11,4,0.7333333333333333,1.2375447750091553
S2,PSO,balanced,47,47,15,-10,0.5,0.5,3000493.950822699,5000,False,Sensor 8 (Accelerometer) poza strefą 'waist',0.00015000073060049995,22.885997646800064,99995,7,8,0.4666666666666667,1.2608628273010254
S2,PSO,balanced,48,48,15,-10,0.5,0.5,3001082.499262552,5000,False,Sensor 6 (Temperature) poza strefą 'left_wrist',0.00015000123699900652,26.525731848073228,99995,7,8,0.4666666666666667,1.2705061435699463
S2,PSO,balanced,49,49,15,-10,0.5,0.5,4001238.397428947,5000,False,Sensor 4 (SpO2) poza strefą 'right_wrist',0.00015000113653856743,29.89674969986298,99995,8,7,0.5333333333333333,1.1694936752319336
S2,PSO,balanced,50,50,15,-10,0.5,0.5,3000568.9940402084,5000,False,Sensor 4 (SpO2) poza strefą 'right_wrist',0.0001500009302961201,26.185884423163415,99996,5,10,0.3333333333333333,1.166186809539795
